Index,Prompt,Num_Words,Num_Sentences,Num_Tokens,Num_Adjectives,Num_Nouns,Num_Verbs,Num_Adverbs,Human_Ratings
931,A fluffy rabbit nibbling on one of three carrots laid out in front of it.,16,1,18,1,3,2,0,"{'DALLE_3': [3, 3, 3], 'DeepFloyd_I_XL_v1': [5, 4, 4], 'Midjourney_6': [3, 3, 3], 'SDXL_2_1': [2, 2, 2], 'SDXL_Base': [3, 3, 3], 'SDXL_Turbo': [3, 3, 3]}"
932,All the sunflowers bloom facing the morning sun in a vibrant garden.,13,1,13,1,4,2,0,"{'DALLE_3': [4, 4, 5], 'DeepFloyd_I_XL_v1': [5, 4, 5], 'Midjourney_6': [4, 4, 4], 'SDXL_2_1': [4, 3, 5], 'SDXL_Base': [4, 3, 5], 'SDXL_Turbo': [4, 3, 5]}"
933,A brown squirrel holding two acorns under a bushy oak tree.,12,1,14,2,4,1,0,"{'DALLE_3': [4, 4, 3], 'DeepFloyd_I_XL_v1': [3, 3, 2], 'Midjourney_6': [3, 3, 3], 'SDXL_2_1': [3, 3, 2], 'SDXL_Base': [3, 3, 2], 'SDXL_Turbo': [3, 3, 2]}"
934,There are two colors of pots in the flower garden; all green pots have tulips in them and all yellow pots have no flowers in them.,28,1,28,2,8,3,0,"{'DALLE_3': [3, 3, 2], 'DeepFloyd_I_XL_v1': [3, 3, 2], 'Midjourney_6': [3, 3, 2], 'SDXL_2_1': [2, 3, 2], 'SDXL_Base': [2, 2, 2], 'SDXL_Turbo': [3, 3, 2]}"
935,A canary stands beside a green book.,8,1,8,2,2,0,0,"{'DALLE_3': [5, 5, 5], 'DeepFloyd_I_XL_v1': [4, 3, 3], 'Midjourney_6': [4, 4, 5], 'SDXL_2_1': [4, 3, 3], 'SDXL_Base': [5, 5, 4], 'SDXL_Turbo': [5, 4, 4]}"
936,A room with two lamps that glow green and one that glows red.,14,1,14,2,2,2,0,"{'DALLE_3': [5, 4, 5], 'DeepFloyd_I_XL_v1': [2, 2, 2], 'Midjourney_6': [3, 3, 3], 'SDXL_2_1': [3, 2, 2], 'SDXL_Base': [3, 3, 2], 'SDXL_Turbo': [3, 2, 2]}"
937,"Three vintage cars parked in a row, each a different color.",13,1,13,1,4,1,0,"{'DALLE_3': [5, 5, 5], 'DeepFloyd_I_XL_v1': [5, 5, 5], 'Midjourney_6': [5, 4, 2], 'SDXL_2_1': [3, 3, 2], 'SDXL_Base': [3, 2, 2], 'SDXL_Turbo': [3, 2, 2]}"
938,"Three little boys are sitting on the grass, and the boy in the middle looks the strongest.",19,1,19,3,3,3,0,"{'DALLE_3': [5, 5, 5], 'DeepFloyd_I_XL_v1': [3, 3, 3], 'Midjourney_6': [3, 3, 3], 'SDXL_2_1': [3, 3, 3], 'SDXL_Base': [3, 3, 3], 'SDXL_Turbo': [2, 2, 2]}"
939,"Two pens, yet neither has a cap.",9,1,9,0,2,1,1,"{'DALLE_3': [3, 3, 2], 'DeepFloyd_I_XL_v1': [3, 4, 2], 'Midjourney_6': [3, 3, 2], 'SDXL_2_1': [3, 3, 2], 'SDXL_Base': [2, 3, 3], 'SDXL_Turbo': [2, 3, 3]}"
940,The little girl in the garden has roses in both hands.,12,1,12,1,3,2,0,"{'DALLE_3': [5, 5, 4], 'DeepFloyd_I_XL_v1': [4, 4, 5], 'Midjourney_6': [3, 3, 3], 'SDXL_2_1': [4, 5, 4], 'SDXL_Base': [4, 4, 4], 'SDXL_Turbo': [3, 3, 3]}"
941,A succulent plant with a rose pattern on its pot.,11,1,11,0,4,1,0,"{'DALLE_3': [5, 5, 5], 'DeepFloyd_I_XL_v1': [4, 4, 3], 'Midjourney_6': [5, 5, 5], 'SDXL_2_1': [2, 2, 2], 'SDXL_Base': [2, 3, 2], 'SDXL_Turbo': [3, 4, 2]}"
942,An alien holding a different telescope in each hand.,10,1,10,1,3,1,0,"{'DALLE_3': [5, 4, 3], 'DeepFloyd_I_XL_v1': [3, 3, 3], 'Midjourney_6': [5, 4, 5], 'SDXL_2_1': [5, 5, 2], 'SDXL_Base': [3, 2, 2], 'SDXL_Turbo': [3, 2, 2]}"
943,"A gorgeous vinyl record player sits next to a smaller, older vinyl record player.",16,1,16,4,6,1,0,"{'DALLE_3': [5, 4, 3], 'DeepFloyd_I_XL_v1': [3, 3, 2], 'Midjourney_6': [4, 4, 3], 'SDXL_2_1': [3, 3, 2], 'SDXL_Base': [5, 4, 5], 'SDXL_Turbo': [5, 5, 5]}"
944,"A cat curiously looks at a set of ceramic cups, all adorned with cat patterns.",17,1,18,1,5,2,1,"{'DALLE_3': [5, 5, 5], 'DeepFloyd_I_XL_v1': [5, 5, 4], 'Midjourney_6': [4, 3, 2], 'SDXL_2_1': [2, 2, 2], 'SDXL_Base': [3, 3, 2], 'SDXL_Turbo': [5, 5, 3]}"
945,"Two LED table lamps on a table, the illuminated one closer to the edge of the table than the one not illuminated.",24,1,24,1,7,1,1,"{'DALLE_3': [3, 3, 2], 'DeepFloyd_I_XL_v1': [3, 3, 2], 'Midjourney_6': [3, 3, 2], 'SDXL_2_1': [2, 2, 2], 'SDXL_Base': [3, 3, 2], 'SDXL_Turbo': [3, 3, 2]}"
946,"In the yoga room, all the mats are red.",11,1,11,1,3,1,0,"{'DALLE_3': [5, 5, 5], 'DeepFloyd_I_XL_v1': [5, 5, 5], 'Midjourney_6': [5, 5, 5], 'SDXL_2_1': [5, 5, 5], 'SDXL_Base': [5, 4, 5], 'SDXL_Turbo': [5, 4, 5]}"
947,A vandalized room with all the coffee machines cluttering the floor.,12,1,14,1,4,1,0,"{'DALLE_3': [3, 3, 3], 'DeepFloyd_I_XL_v1': [5, 4, 3], 'Midjourney_6': [3, 3, 3], 'SDXL_2_1': [5, 4, 3], 'SDXL_Base': [3, 3, 3], 'SDXL_Turbo': [5, 5, 3]}"
948,"A group of students gathered around a panda, all with digital cameras in their hands.",17,1,17,1,5,1,0,"{'DALLE_3': [5, 5, 5], 'DeepFloyd_I_XL_v1': [4, 3, 4], 'Midjourney_6': [5, 4, 5], 'SDXL_2_1': [3, 2, 2], 'SDXL_Base': [5, 3, 3], 'SDXL_Turbo': [5, 4, 3]}"
949,"A pile of skateboards is stacked together, with the only one not covered in graffiti placed on top.",20,1,21,1,4,4,2,"{'DALLE_3': [3, 3, 2], 'DeepFloyd_I_XL_v1': [5, 5, 3], 'Midjourney_6': [3, 3, 2], 'SDXL_2_1': [3, 3, 2], 'SDXL_Base': [3, 3, 2], 'SDXL_Turbo': [3, 3, 2]}"
950,Overhead view of a village with solar charging panels on each house.,13,1,13,1,5,1,0,"{'DALLE_3': [3, 3, 3], 'DeepFloyd_I_XL_v1': [5, 5, 3], 'Midjourney_6': [3, 3, 3], 'SDXL_2_1': [5, 5, 3], 'SDXL_Base': [5, 4, 3], 'SDXL_Turbo': [5, 5, 3]}"
951,A Bluetooth speaker.,4,1,4,0,2,0,0,"{'DALLE_3': [5, 5, 5], 'DeepFloyd_I_XL_v1': [5, 5, 5], 'Midjourney_6': [5, 5, 5], 'SDXL_2_1': [5, 5, 5], 'SDXL_Base': [5, 5, 5], 'SDXL_Turbo': [5, 5, 5]}"
952,A happy little girl holding a watercolour set in her hand and looking at her mother.,17,1,17,2,5,2,0,"{'DALLE_3': [4, 4, 3], 'DeepFloyd_I_XL_v1': [5, 5, 5], 'Midjourney_6': [3, 3, 3], 'SDXL_2_1': [3, 3, 3], 'SDXL_Base': [2, 2, 2], 'SDXL_Turbo': [2, 2, 3]}"
953,A mechanical keyboard with a clear protective pouch is newer than another without a clear pouch.,17,1,17,5,3,1,0,"{'DALLE_3': [3, 3, 3], 'DeepFloyd_I_XL_v1': [2, 2, 2], 'Midjourney_6': [2, 2, 2], 'SDXL_2_1': [3, 3, 2], 'SDXL_Base': [2, 2, 2], 'SDXL_Turbo': [2, 2, 2]}"
954,"A boy sits sullenly in his room, with his Bluetooth headphones and cell phone scattered on the floor.",20,1,22,0,7,2,1,"{'DALLE_3': [5, 5, 3], 'DeepFloyd_I_XL_v1': [3, 3, 2], 'Midjourney_6': [5, 5, 5], 'SDXL_2_1': [2, 2, 2], 'SDXL_Base': [4, 4, 3], 'SDXL_Turbo': [2, 3, 2]}"
955,"A little girl on the street is holding a few pocket watches for sale, all of which are worn and old.",23,1,23,4,5,3,0,"{'DALLE_3': [5, 5, 4], 'DeepFloyd_I_XL_v1': [4, 3, 2], 'Midjourney_6': [5, 5, 5], 'SDXL_2_1': [3, 3, 2], 'SDXL_Base': [5, 5, 5], 'SDXL_Turbo': [5, 5, 5]}"
956,"There are several silk scarves on a table, the longest one is green and the others are not.",20,1,20,4,4,3,1,"{'DALLE_3': [3, 3, 2], 'DeepFloyd_I_XL_v1': [4, 3, 2], 'Midjourney_6': [3, 3, 2], 'SDXL_2_1': [3, 2, 2], 'SDXL_Base': [3, 3, 2], 'SDXL_Turbo': [2, 2, 2]}"
957,A black-and-white checkered hammock is tied higher than a person.,11,1,16,3,2,2,0,"{'DALLE_3': [2, 3, 3], 'DeepFloyd_I_XL_v1': [3, 3, 3], 'Midjourney_6': [3, 3, 3], 'SDXL_2_1': [3, 3, 3], 'SDXL_Base': [2, 3, 3], 'SDXL_Turbo': [2, 2, 2]}"
958,A rabbit standing on a stump looks more nervous than another rabbit not on a stump.,17,1,17,1,4,2,2,"{'DALLE_3': [3, 3, 2], 'DeepFloyd_I_XL_v1': [2, 2, 2], 'Midjourney_6': [3, 3, 2], 'SDXL_2_1': [3, 3, 2], 'SDXL_Base': [3, 3, 2], 'SDXL_Turbo': [2, 2, 2]}"
959,A cartoon figurine is taller than a realistic-style cat figurine.,11,1,13,2,4,1,0,"{'DALLE_3': [3, 3, 4], 'DeepFloyd_I_XL_v1': [2, 2, 2], 'Midjourney_6': [3, 3, 3], 'SDXL_2_1': [3, 3, 3], 'SDXL_Base': [3, 3, 3], 'SDXL_Turbo': [3, 3, 3]}"
960,"A shorter man opens his umbrella in the rain, while a taller man does not open his umbrella in the rain.",23,1,23,1,7,3,1,"{'DALLE_3': [2, 2, 2], 'DeepFloyd_I_XL_v1': [1, 2, 2], 'Midjourney_6': [2, 2, 2], 'SDXL_2_1': [3, 3, 2], 'SDXL_Base': [2, 2, 2], 'SDXL_Turbo': [2, 2, 2]}"
961,"A caravan in the desert, with a person on each camel.",13,1,13,0,4,0,0,"{'DALLE_3': [5, 5, 5], 'DeepFloyd_I_XL_v1': [4, 4, 5], 'Midjourney_6': [5, 5, 5], 'SDXL_2_1': [3, 3, 2], 'SDXL_Base': [3, 3, 5], 'SDXL_Turbo': [2, 2, 2]}"
962,An electric toothbrush with a cartoon design is cleaner than another without a cartoon design.,16,1,16,2,5,1,0,"{'DALLE_3': [2, 3, 2], 'DeepFloyd_I_XL_v1': [3, 3, 2], 'Midjourney_6': [2, 2, 2], 'SDXL_2_1': [2, 2, 2], 'SDXL_Base': [2, 3, 2], 'SDXL_Turbo': [3, 3, 2]}"
963,There is more bread in the open oven than on the table.,13,1,13,2,3,1,0,"{'DALLE_3': [2, 3, 2], 'DeepFloyd_I_XL_v1': [2, 3, 2], 'Midjourney_6': [5, 5, 2], 'SDXL_2_1': [2, 2, 2], 'SDXL_Base': [5, 5, 5], 'SDXL_Turbo': [3, 3, 2]}"
964,"At a dance party, three girls in long dresses are sitting at a dining table, with three men beside them inviting them to dance.",27,1,27,1,7,4,0,"{'DALLE_3': [3, 3, 2], 'DeepFloyd_I_XL_v1': [3, 2, 2], 'Midjourney_6': [3, 2, 2], 'SDXL_2_1': [3, 2, 2], 'SDXL_Base': [3, 2, 2], 'SDXL_Turbo': [4, 3, 3]}"
965,The coffee table in the shabby living room is littered with books and candles.,15,1,16,0,7,2,0,"{'DALLE_3': [5, 4, 5], 'DeepFloyd_I_XL_v1': [4, 2, 2], 'Midjourney_6': [5, 4, 5], 'SDXL_2_1': [4, 2, 2], 'SDXL_Base': [5, 4, 5], 'SDXL_Turbo': [3, 2, 5]}"
966,"There are several sleek laptops on a table, all of which are closed",14,1,14,2,2,3,0,"{'DALLE_3': [2, 2, 2], 'DeepFloyd_I_XL_v1': [2, 2, 2], 'Midjourney_6': [2, 2, 2], 'SDXL_2_1': [2, 2, 2], 'SDXL_Base': [3, 3, 3], 'SDXL_Turbo': [2, 2, 2]}"
967,Five colorful magnets decorating the door of a white refrigerator.,11,1,11,2,3,1,0,"{'DALLE_3': [3, 3, 2], 'DeepFloyd_I_XL_v1': [3, 3, 2], 'Midjourney_6': [3, 3, 2], 'SDXL_2_1': [3, 3, 2], 'SDXL_Base': [5, 5, 5], 'SDXL_Turbo': [3, 3, 2]}"
968,"There is a shell and a coin on the beach, the coin is bigger than the shell.",19,1,19,1,5,2,0,"{'DALLE_3': [3, 2, 2], 'DeepFloyd_I_XL_v1': [3, 3, 2], 'Midjourney_6': [4, 3, 2], 'SDXL_2_1': [4, 3, 3], 'SDXL_Base': [4, 3, 3], 'SDXL_Turbo': [3, 2, 1]}"
969,"Several watches are displayed on the wooden shelves, all of which are vintage in style.",17,1,17,2,4,3,0,"{'DALLE_3': [5, 5, 5], 'DeepFloyd_I_XL_v1': [5, 5, 5], 'Midjourney_6': [5, 5, 5], 'SDXL_2_1': [5, 5, 5], 'SDXL_Base': [5, 5, 5], 'SDXL_Turbo': [5, 5, 5]}"
970,Several umbrellas of varying colors leaned against stands in the hallway.,12,1,13,1,4,2,0,"{'DALLE_3': [5, 4, 4], 'DeepFloyd_I_XL_v1': [4, 4, 1], 'Midjourney_6': [5, 5, 4], 'SDXL_2_1': [2, 2, 2], 'SDXL_Base': [2, 2, 3], 'SDXL_Turbo': [2, 2, 2]}"
971,A leather wallet containing three credit cards and some cash on a coffee table.,15,1,15,1,6,1,0,"{'DALLE_3': [3, 3, 2], 'DeepFloyd_I_XL_v1': [3, 2, 2], 'Midjourney_6': [3, 2, 2], 'SDXL_2_1': [2, 2, 2], 'SDXL_Base': [3, 2, 2], 'SDXL_Turbo': [3, 2, 2]}"
972,Two handmade blankets folded at the foot of a neatly made bed.,13,1,14,1,3,2,1,"{'DALLE_3': [4, 3, 3], 'DeepFloyd_I_XL_v1': [3, 2, 2], 'Midjourney_6': [5, 5, 5], 'SDXL_2_1': [3, 2, 2], 'SDXL_Base': [3, 3, 2], 'SDXL_Turbo': [3, 2, 2]}"
973,"In the sunlit bathroom, three fluffy towels hang in a row; from left to right, they are pink, green, and purple.",27,1,28,2,6,4,0,"{'DALLE_3': [3, 3, 2], 'DeepFloyd_I_XL_v1': [4, 4, 2], 'Midjourney_6': [4, 4, 2], 'SDXL_2_1': [3, 3, 3], 'SDXL_Base': [2, 2, 2], 'SDXL_Turbo': [2, 2, 2]}"
974,"An ornate clock showing 10:10, mounted on a living room wall.",13,1,17,0,5,2,0,"{'DALLE_3': [4, 3, 5], 'DeepFloyd_I_XL_v1': [4, 3, 2], 'Midjourney_6': [5, 5, 3], 'SDXL_2_1': [4, 3, 2], 'SDXL_Base': [4, 3, 2], 'SDXL_Turbo': [5, 5, 5]}"
975,"Some bees gathered around a blooming sunflower, each with a small hat.",14,1,14,1,4,1,0,"{'DALLE_3': [3, 4, 2], 'DeepFloyd_I_XL_v1': [3, 3, 2], 'Midjourney_6': [3, 3, 2], 'SDXL_2_1': [2, 2, 2], 'SDXL_Base': [3, 3, 2], 'SDXL_Turbo': [3, 2, 2]}"
976,"A tomato vine with several tomatoes on it, all yellow except the largest which is red.",18,1,18,5,2,1,0,"{'DALLE_3': [3, 3, 2], 'DeepFloyd_I_XL_v1': [4, 4, 5], 'Midjourney_6': [3, 3, 2], 'SDXL_2_1': [2, 2, 2], 'SDXL_Base': [3, 3, 2], 'SDXL_Turbo': [3, 3, 2]}"
977,A frog with a baseball cap is crouching on a lotus leaf and another frog without a cap is crouching on a bigger lotus leaf.,26,1,28,1,9,4,0,"{'DALLE_3': [5, 5, 3], 'DeepFloyd_I_XL_v1': [2, 2, 2], 'Midjourney_6': [4, 4, 3], 'SDXL_2_1': [2, 2, 2], 'SDXL_Base': [3, 3, 2], 'SDXL_Turbo': [3, 2, 2]}"
978,"A row of houses down the street, each with a key hanging on the door except the foremost house.",21,1,21,1,7,0,0,"{'DALLE_3': [3, 3, 3], 'DeepFloyd_I_XL_v1': [2, 2, 2], 'Midjourney_6': [2, 2, 2], 'SDXL_2_1': [2, 2, 2], 'SDXL_Base': [2, 2, 2], 'SDXL_Turbo': [2, 2, 2]}"
979,"A mouse pad has two pencils on it, the shorter pencil is green and the longer one is not.",21,1,21,2,5,3,1,"{'DALLE_3': [2, 2, 2], 'DeepFloyd_I_XL_v1': [4, 4, 3], 'Midjourney_6': [3, 3, 3], 'SDXL_2_1': [2, 2, 2], 'SDXL_Base': [3, 3, 2], 'SDXL_Turbo': [2, 2, 2]}"
980,A metal trash can with a single piece of paper crumpled at the top.,15,1,17,1,5,1,0,"{'DALLE_3': [5, 5, 5], 'DeepFloyd_I_XL_v1': [5, 5, 5], 'Midjourney_6': [5, 5, 5], 'SDXL_2_1': [4, 4, 5], 'SDXL_Base': [3, 3, 2], 'SDXL_Turbo': [4, 4, 3]}"
981,"Three magazines are neatly stacked on the glass coffee table, and an earth design is on the cover of the topmost magazine.",24,1,26,0,9,3,1,"{'DALLE_3': [5, 4, 5], 'DeepFloyd_I_XL_v1': [2, 3, 3], 'Midjourney_6': [4, 3, 3], 'SDXL_2_1': [3, 3, 3], 'SDXL_Base': [2, 2, 2], 'SDXL_Turbo': [3, 2, 2]}"
982,"A pair of sandals left beside the door, with four footprints leading away.",15,1,15,0,4,2,2,"{'DALLE_3': [3, 3, 3], 'DeepFloyd_I_XL_v1': [2, 2, 2], 'Midjourney_6': [3, 3, 3], 'SDXL_2_1': [2, 2, 1], 'SDXL_Base': [3, 3, 3], 'SDXL_Turbo': [2, 2, 2]}"
983,A bamboo cutting board with three slices of fresh bread on top.,13,1,13,1,5,1,0,"{'DALLE_3': [4, 3, 2], 'DeepFloyd_I_XL_v1': [5, 5, 5], 'Midjourney_6': [3, 3, 3], 'SDXL_2_1': [3, 3, 3], 'SDXL_Base': [3, 2, 2], 'SDXL_Turbo': [3, 3, 2]}"
984,A sad sloth sits beside a gray book.,9,1,9,2,3,0,0,"{'DALLE_3': [5, 5, 5], 'DeepFloyd_I_XL_v1': [4, 3, 5], 'Midjourney_6': [5, 5, 5], 'SDXL_2_1': [3, 2, 2], 'SDXL_Base': [4, 3, 3], 'SDXL_Turbo': [4, 4, 5]}"
985,a cream colored labradoodle is on the right of a black cat with white ears.,16,1,17,2,5,2,0,"{'DALLE_3': [4, 3, 3], 'DeepFloyd_I_XL_v1': [3, 2, 2], 'Midjourney_6': [4, 3, 3], 'SDXL_2_1': [3, 2, 2], 'SDXL_Base': [3, 2, 2], 'SDXL_Turbo': [2, 2, 2]}"
986,"Two Ming vases on the table, the larger one is more colorful than the other.",17,1,18,3,2,2,1,"{'DALLE_3': [4, 4, 3], 'DeepFloyd_I_XL_v1': [5, 5, 5], 'Midjourney_6': [4, 4, 3], 'SDXL_2_1': [3, 3, 2], 'SDXL_Base': [4, 4, 3], 'SDXL_Turbo': [2, 2, 2]}"
987,"A table full of dishes includes two plates of rice, two plates of sushi, and a pizza.",20,1,20,2,6,1,0,"{'DALLE_3': [4, 3, 3], 'DeepFloyd_I_XL_v1': [4, 3, 3], 'Midjourney_6': [2, 3, 3], 'SDXL_2_1': [2, 3, 3], 'SDXL_Base': [3, 3, 3], 'SDXL_Turbo': [2, 3, 3]}"
988,A map of the United States spread out on a desk.,12,1,12,0,4,1,0,"{'DALLE_3': [5, 5, 5], 'DeepFloyd_I_XL_v1': [5, 4, 5], 'Midjourney_6': [5, 5, 5], 'SDXL_2_1': [5, 5, 5], 'SDXL_Base': [5, 5, 5], 'SDXL_Turbo': [5, 5, 5]}"
989,a metallic owl statue is holding a small globe of the Earth above its head.,16,1,16,2,5,2,0,"{'DALLE_3': [4, 4, 3], 'DeepFloyd_I_XL_v1': [3, 3, 2], 'Midjourney_6': [2, 3, 2], 'SDXL_2_1': [3, 3, 2], 'SDXL_Base': [3, 3, 2], 'SDXL_Turbo': [3, 2, 2]}"
990,a photograph of the Mona Lisa working out.,9,1,9,0,3,1,0,"{'DALLE_3': [5, 4, 5], 'DeepFloyd_I_XL_v1': [3, 3, 2], 'Midjourney_6': [4, 4, 2], 'SDXL_2_1': [2, 3, 2], 'SDXL_Base': [3, 3, 2], 'SDXL_Turbo': [3, 3, 2]}"
991,the Mona Lisa wearing a blue hat and watching the smartphone.,12,1,12,0,5,2,0,"{'DALLE_3': [4, 2, 4], 'DeepFloyd_I_XL_v1': [3, 3, 3], 'Midjourney_6': [5, 3, 5], 'SDXL_2_1': [2, 2, 2], 'SDXL_Base': [3, 3, 3], 'SDXL_Turbo': [5, 5, 5]}"
992,a young badger delicately sniffing a golden rose.,9,1,11,2,1,2,1,"{'DALLE_3': [5, 5, 5], 'DeepFloyd_I_XL_v1': [5, 5, 5], 'Midjourney_6': [5, 5, 5], 'SDXL_2_1': [4, 3, 3], 'SDXL_Base': [4, 3, 3], 'SDXL_Turbo': [4, 3, 3]}"
993,Brown-and-white and black-and-white guinea pigs are eating fruits.,9,1,17,2,3,2,0,"{'DALLE_3': [3, 3, 5], 'DeepFloyd_I_XL_v1': [5, 5, 5], 'Midjourney_6': [4, 4, 5], 'SDXL_2_1': [3, 4, 5], 'SDXL_Base': [3, 3, 2], 'SDXL_Turbo': [3, 3, 4]}"
994,"The Rosetta Stone lies on the ground, covered with flowers.",12,1,12,0,4,2,0,"{'DALLE_3': [5, 4, 2], 'DeepFloyd_I_XL_v1': [5, 4, 3], 'Midjourney_6': [5, 4, 3], 'SDXL_2_1': [2, 2, 2], 'SDXL_Base': [5, 5, 3], 'SDXL_Turbo': [4, 4, 3]}"
995,a photograph of an armadillo jumping on one leg.,10,1,11,1,3,0,0,"{'DALLE_3': [3, 3, 2], 'DeepFloyd_I_XL_v1': [5, 5, 2], 'Midjourney_6': [3, 3, 2], 'SDXL_2_1': [3, 3, 3], 'SDXL_Base': [5, 5, 5], 'SDXL_Turbo': [5, 4, 5]}"
996,a black robot is painting as graffiti on a black brick wall.,13,1,13,2,4,2,0,"{'DALLE_3': [5, 4, 5], 'DeepFloyd_I_XL_v1': [3, 3, 3], 'Midjourney_6': [4, 4, 3], 'SDXL_2_1': [3, 2, 2], 'SDXL_Base': [5, 5, 3], 'SDXL_Turbo': [4, 4, 3]}"
997,A bear plays ping pong with a red paddle against a panda bear using a blue paddle.,18,1,18,2,5,3,1,"{'DALLE_3': [3, 3, 3], 'DeepFloyd_I_XL_v1': [2, 2, 2], 'Midjourney_6': [3, 4, 3], 'SDXL_2_1': [2, 2, 2], 'SDXL_Base': [3, 2, 2], 'SDXL_Turbo': [3, 4, 3]}"
998,A pig wearing sunglasses and sitting astride a motorcycle.,10,1,11,0,4,1,0,"{'DALLE_3': [5, 5, 5], 'DeepFloyd_I_XL_v1': [5, 5, 5], 'Midjourney_6': [5, 5, 5], 'SDXL_2_1': [5, 3, 4], 'SDXL_Base': [5, 5, 5], 'SDXL_Turbo': [5, 5, 5]}"
999,"Two koalas with beanies and scarves, sipping warm drinks by the campfire.",14,1,16,1,5,1,0,"{'DALLE_3': [5, 5, 5], 'DeepFloyd_I_XL_v1': [5, 5, 3], 'Midjourney_6': [4, 3, 3], 'SDXL_2_1': [3, 3, 2], 'SDXL_Base': [5, 5, 5], 'SDXL_Turbo': [5, 5, 5]}"
1000,"A lion in a majestic suit, ruling over a peaceful animal kingdom meeting with three tigers.",18,1,18,3,5,1,0,"{'DALLE_3': [5, 5, 4], 'DeepFloyd_I_XL_v1': [3, 2, 2], 'Midjourney_6': [5, 5, 5], 'SDXL_2_1': [2, 2, 2], 'SDXL_Base': [4, 3, 3], 'SDXL_Turbo': [5, 3, 3]}"
1001,"Three monkeys in shorts and caps, swinging playfully from tree to tree.",14,1,15,0,4,2,1,"{'DALLE_3': [5, 5, 5], 'DeepFloyd_I_XL_v1': [3, 3, 2], 'Midjourney_6': [5, 5, 5], 'SDXL_2_1': [2, 2, 2], 'SDXL_Base': [5, 4, 5], 'SDXL_Turbo': [3, 3, 2]}"
1002,Four parrots wearing earrings and necklaces perched on a branch.,11,1,12,0,4,2,0,"{'DALLE_3': [4, 4, 5], 'DeepFloyd_I_XL_v1': [2, 2, 2], 'Midjourney_6': [3, 4, 3], 'SDXL_2_1': [3, 3, 2], 'SDXL_Base': [3, 3, 2], 'SDXL_Turbo': [3, 3, 2]}"
1003,"Two pandas in fluffy slippers and bathrobes, lazily munching on bamboo.",13,1,16,1,4,1,1,"{'DALLE_3': [4, 4, 3], 'DeepFloyd_I_XL_v1': [4, 3, 2], 'Midjourney_6': [4, 4, 3], 'SDXL_2_1': [3, 3, 2], 'SDXL_Base': [3, 4, 3], 'SDXL_Turbo': [4, 4, 2]}"
1004,"Two squirrels in tiny jackets, collecting acorns in a bustling city park.",14,1,16,2,5,1,0,"{'DALLE_3': [5, 5, 5], 'DeepFloyd_I_XL_v1': [5, 5, 3], 'Midjourney_6': [5, 4, 4], 'SDXL_2_1': [3, 2, 2], 'SDXL_Base': [5, 5, 4], 'SDXL_Turbo': [3, 3, 3]}"
1005,"Two deers with glittering necklaces, gracefully walk through a misty forest.",13,1,16,1,3,2,1,"{'DALLE_3': [3, 3, 3], 'DeepFloyd_I_XL_v1': [3, 3, 3], 'Midjourney_6': [5, 5, 5], 'SDXL_2_1': [2, 2, 2], 'SDXL_Base': [4, 3, 3], 'SDXL_Turbo': [3, 3, 3]}"
1006,Three turtles in sandals slowly strolling along a sandy beach at sunset.,13,1,13,1,4,1,1,"{'DALLE_3': [3, 3, 3], 'DeepFloyd_I_XL_v1': [3, 3, 3], 'Midjourney_6': [3, 3, 3], 'SDXL_2_1': [2, 2, 2], 'SDXL_Base': [2, 2, 2], 'SDXL_Turbo': [2, 2, 2]}"
1007,A kangaroo in sporty t-shirts and shorts.,8,1,10,1,3,0,0,"{'DALLE_3': [5, 5, 5], 'DeepFloyd_I_XL_v1': [5, 5, 3], 'Midjourney_6': [5, 5, 5], 'SDXL_2_1': [1, 1, 1], 'SDXL_Base': [5, 4, 5], 'SDXL_Turbo': [3, 3, 2]}"
1008,Two sheep wearing cozy scarves and mittens knitting in the warm autumn sun.,14,1,15,2,5,2,0,"{'DALLE_3': [5, 5, 5], 'DeepFloyd_I_XL_v1': [5, 4, 3], 'Midjourney_6': [4, 4, 3], 'SDXL_2_1': [3, 3, 3], 'SDXL_Base': [3, 3, 3], 'SDXL_Turbo': [4, 3, 3]}"
1009,"A sleek, metallic mouse gliding smoothly across a wooden desk.",12,1,13,3,2,1,1,"{'DALLE_3': [5, 5, 3], 'DeepFloyd_I_XL_v1': [5, 5, 3], 'Midjourney_6': [5, 5, 3], 'SDXL_2_1': [5, 5, 3], 'SDXL_Base': [5, 5, 3], 'SDXL_Turbo': [5, 5, 3]}"
1010,"Sunlight filtering through the linen curtains, casting a warm glow on the ceramic coffee mug.",17,1,17,2,6,2,0,"{'DALLE_3': [5, 5, 5], 'DeepFloyd_I_XL_v1': [5, 5, 5], 'Midjourney_6': [5, 5, 5], 'SDXL_2_1': [4, 3, 5], 'SDXL_Base': [5, 5, 5], 'SDXL_Turbo': [5, 5, 5]}"
1011,"A leather couch positioned invitingly in front of a large, glass television screen.",15,1,16,2,5,1,1,"{'DALLE_3': [5, 5, 5], 'DeepFloyd_I_XL_v1': [4, 4, 5], 'Midjourney_6': [4, 4, 3], 'SDXL_2_1': [5, 4, 3], 'SDXL_Base': [3, 3, 2], 'SDXL_Turbo': [5, 5, 5]}"
